id,title,type,genres,averageRating,numVotes,releaseYear
tt7902072,Safe,tvMiniSeries,"Crime, Drama, Mystery",7.2,54670,2018
tt22297828,"Chor Nikal Ke Bhaga",movie,"Crime, Drama, Thriller",7.2,54620,2023
tt0091209,"The Hitcher",movie,"Action, Mystery, Thriller",7.2,54225,1986
tt7456722,Hunters,tvSeries,"Crime, Drama, Mystery",7.2,53410,2020
tt2178470,"Yeh Jawaani Hai Deewani",movie,"Comedy, Drama, Musical",7.2,53097,2013
tt9412098,Fyre,movie,"Crime, Documentary, Music",7.2,52857,2019
tt8236336,"The Report",movie,"Biography, Crime, Drama",7.2,52588,2019
tt5932728,"The Professor and the Madman",movie,"Biography, Drama, History",7.2,51894,2019
tt11657662,"The Witcher: Nightmare of the Wolf",movie,"Action, Adventure, Animation",7.2,51487,2021
tt0064505,"The Italian Job",movie,"Action, Comedy, Crime",7.2,51268,1969
tt0090022,Silverado,movie,"Action, Crime, Drama",7.2,50760,1985
tt0101120,"Home Improvement",tvSeries,"Comedy, Family",7.2,50008,1991
tt0416044,"Mongol: The Rise of Genghis Khan",movie,"Action, Biography, Drama",7.2,49786,2007
tt0385726,"Glory Road",movie,"Biography, Drama, Sport",7.2,49397,2006
tt0091867,"A Room with a View",movie,"Drama, Romance",7.2,49000,1985
tt0424880,Candy,movie,"Drama, Romance",7.2,48243,2006
tt0235918,"The Fairly OddParents",tvSeries,"Adventure, Animation, Comedy",7.2,47932,2001
tt1437358,"Sleep Tight",movie,"Crime, Drama, Thriller",7.2,47596,2011
tt1244754,Conviction,movie,"Biography, Crime, Drama",7.2,46640,2010
tt0106307,"Arizona Dream",movie,"Comedy, Drama, Fantasy",7.2,46221,1993
tt0060390,"Fahrenheit 451",movie,"Drama, Sci-Fi",7.2,45983,1966
tt1787988,"Talaash: The Answer Lies Within",movie,"Crime, Drama, Mystery",7.2,45948,2012
tt3922798,"The Siege of Jadotville",movie,"Action, Drama, History",7.2,45314,2016
tt0301199,"Dirty Pretty Things",movie,"Crime, Drama, Thriller",7.2,44401,2002
tt15837600,Griselda,tvMiniSeries,"Biography, Crime, Drama",7.2,44300,2024
tt1866249,"The Sessions",movie,"Biography, Comedy, Drama",7.2,44266,2012
tt0104779,"Bitter Moon",movie,"Drama, Romance, Thriller",7.2,43544,1992
tt3750872,"The Wife",movie,Drama,7.2,43538,2017
tt0913425,"Broken Embraces",movie,"Drama, Romance, Thriller",7.2,43073,2009
tt0110598,"Muriel's Wedding",movie,"Comedy, Drama",7.2,42823,1994
tt0092106,"The Transformers: The Movie",movie,"Action, Adventure, Animation",7.2,42765,1986
tt2101473,"The Physician",movie,"Adventure, Drama, History",7.2,42532,2013
tt1477715,"This Is It",movie,"Documentary, Music",7.2,42161,2009
tt0068935,"The Way of the Dragon",movie,"Action, Adventure, Comedy",7.2,41920,1972
tt0097240,"Drugstore Cowboy",movie,"Crime, Drama",7.2,41608,1989
tt8151874,"Honey Boy",movie,Drama,7.2,41480,2019
tt0066769,"The Andromeda Strain",movie,"Mystery, Sci-Fi, Thriller",7.2,41235,1971
tt1244668,"Soul Kitchen",movie,"Comedy, Drama",7.2,40856,2009
tt6486762,"The Continental",tvMiniSeries,"Action, Crime, Thriller",7.2,40366,2023
tt3385524,"Stan & Ollie",movie,"Biography, Comedy, Drama",7.2,40281,2018
tt0118360,"Johnny Bravo",tvSeries,"Adventure, Animation, Comedy",7.2,40030,1997
tt13352968,"Good Luck to You, Leo Grande",movie,"Comedy, Drama",7.2,39509,2022
tt8103070,Legacies,tvSeries,"Adventure, Drama, Fantasy",7.2,38503,2018
tt4396630,"The Gifted",tvSeries,"Action, Drama, Fantasy",7.2,38464,2017
tt0901487,"The Good the Bad the Weird",movie,"Action, Adventure, Comedy",7.2,38370,2008
tt0802948,"An American Crime",movie,"Biography, Crime, Drama",7.2,38096,2007
tt0046672,"20,000 Leagues Under the Sea",movie,"Adventure, Drama, Family",7.2,38007,1954
tt0415978,"Me and You and Everyone We Know",movie,"Comedy, Drama",7.2,37725,2005
tt2660734,"The Tomorrow People",tvSeries,"Action, Drama, Sci-Fi",7.2,37386,2013
tt0158371,"Sweet and Lowdown",movie,"Comedy, Drama, Music",7.2,37031,1999
tt3253930,Marshland,movie,"Crime, Mystery, Thriller",7.2,36981,2014
tt6111130,S.W.A.T.,tvSeries,"Action, Adventure, Crime",7.2,35441,2017
tt11612120,"Sweet Home",tvSeries,"Drama, Fantasy, Horror",7.2,35308,2020
tt9051908,Living,movie,Drama,7.2,34852,2022
tt5562070,"Wish Dragon",movie,"Adventure, Animation, Comedy",7.2,34784,2021
tt0068767,"Fist of Fury",movie,"Action, Drama, Romance",7.2,34766,1972
tt0089941,"Runaway Train",movie,"Action, Adventure, Drama",7.2,34150,1985
tt12987894,"American Murder: The Family Next Door",movie,"Crime, Documentary",7.2,34083,2020
tt2438644,"Department Q: The Keeper of Lost Causes",movie,"Crime, Drama, Mystery",7.2,33646,2013
tt0081534,"Somewhere in Time",movie,"Drama, Fantasy, Romance",7.2,33439,1980
tt1741256,Suburgatory,tvSeries,Comedy,7.2,33223,2011
tt0089560,Mask,movie,"Biography, Drama",7.2,33220,1985
tt0278866,"Kim Possible",tvSeries,"Action, Adventure, Animation",7.2,33172,2002
tt3416744,"The End of the Tour",movie,"Biography, Drama",7.2,32933,2015
tt0067866,"El Topo",movie,"Drama, Western",7.2,31945,1970
tt0065063,"Take the Money and Run",movie,"Comedy, Crime",7.2,31796,1969
tt0468565,Tsotsi,movie,"Crime, Drama",7.2,31778,2005
tt0060315,Django,movie,"Action, Drama, Western",7.2,31772,1966
tt0034398,"The Wolf Man",movie,"Horror, Mystery, Romance",7.2,31747,1941
tt0100436,"Pump Up the Volume",movie,"Comedy, Drama, Music",7.2,31744,1990
tt1028576,Secretariat,movie,"Biography, Drama, Family",7.2,31091,2010
tt0067927,"Vanishing Point",movie,"Action, Crime, Thriller",7.2,31049,1971
tt9184986,Barbarians,tvSeries,"Action, Adventure, Drama",7.2,31043,2020
tt1441953,"Testament of Youth",movie,"Biography, Drama, History",7.2,30830,2014
tt5541848,"What the Health",movie,Documentary,7.2,30721,2017
tt2556308,Holiday,movie,"Action, Crime, Thriller",7.2,30675,2014
tt6768578,Dogman,movie,"Crime, Drama, Thriller",7.2,30331,2018
tt0086765,"Murder, She Wrote",tvSeries,"Crime, Drama, Mystery",7.2,30290,1984
tt0438315,"Peaceful Warrior",movie,"Drama, Romance, Sport",7.2,30246,2006
tt0378793,Speak,movie,Drama,7.2,30084,2004
tt1183865,Alphas,tvSeries,"Action, Drama, Sci-Fi",7.2,29874,2011
tt0310281,"A Mighty Wind",movie,"Comedy, Music",7.2,29823,2003
tt0105488,"Strictly Ballroom",movie,"Comedy, Drama, Music",7.2,29784,1992
tt0051554,"Horror of Dracula",movie,"Drama, Horror",7.2,28780,1958
tt0416212,"The Secret Life of Bees",movie,Drama,7.2,28362,2008
tt0092695,"The Brave Little Toaster",movie,"Adventure, Animation, Family",7.2,28177,1987
tt5982852,"Jolly LLB 2",movie,"Comedy, Crime, Drama",7.2,27645,2017
tt5639354,"A Fantastic Woman",movie,Drama,7.2,27621,2017
tt1020773,"Certified Copy",movie,"Drama, Romance",7.2,27397,2010
tt0109579,"Death and the Maiden",movie,"Drama, Mystery, Thriller",7.2,27314,1994
tt0034587,"Cat People",movie,"Fantasy, Horror, Thriller",7.2,26674,1942
tt0120176,"The Spanish Prisoner",movie,"Drama, Mystery, Thriller",7.2,26312,1997
tt0086969,Birdy,movie,"Drama, War",7.2,25504,1984
tt0342735,Manderlay,movie,Drama,7.2,25475,2005
tt0100685,"State of Grace",movie,"Action, Crime, Drama",7.2,25452,1990
tt6128300,Dynasty,tvSeries,Drama,7.2,25447,2017
tt13729648,Candy,tvMiniSeries,"Biography, Crime, Drama",7.2,25205,2022
tt0342492,"The Green Butchers",movie,"Comedy, Drama",7.2,25132,2003
tt23554840,"The Vaccine War",movie,"Drama, Thriller",7.2,24977,2023
tt0411195,"Breakfast on Pluto",movie,"Comedy, Drama",7.2,24949,2005
tt0047573,Them!,movie,"Horror, Sci-Fi",7.2,24935,1954
tt0199725,"Love & Basketball",movie,"Drama, Romance, Sport",7.2,24858,2000
tt0055277,"The Parent Trap",movie,"Comedy, Family, Romance",7.2,24591,1961
tt0093223,"House of Games",movie,"Crime, Thriller",7.2,24371,1987
tt3819668,"Dragon Ball Z: Resurrection 'F'",movie,"Action, Adventure, Animation",7.2,24353,2015
tt0081554,"Stardust Memories",movie,"Comedy, Drama",7.2,24247,1980
tt1508675,"Le Havre",movie,"Comedy, Drama",7.2,24036,2011
tt0346293,"Hitler: The Rise of Evil",tvMiniSeries,"Biography, Drama, History",7.2,24000,2003
tt1319735,"Royal Pains",tvSeries,"Comedy, Drama",7.2,23955,2009
tt0055184,"The Misfits",movie,"Drama, Romance, Western",7.2,23935,1961
tt0045897,"I Confess",movie,"Crime, Drama, Thriller",7.2,23880,1953
tt3952222,Killjoys,tvSeries,"Action, Adventure, Sci-Fi",7.2,23824,2015
tt5785170,"Toilet: A Love Story",movie,"Comedy, Drama, Romance",7.2,23620,2017
tt9179096,Minamata,movie,Drama,7.2,23502,2020
tt1229413,Hung,tvSeries,"Comedy, Drama",7.2,23413,2009
tt0312109,"Codename: Kids Next Door",tvSeries,"Action, Adventure, Animation",7.2,23268,2002
tt0437005,"Hell's Kitchen",tvSeries,"Game-Show, Reality-TV",7.2,23190,2005
tt0099558,"Armour of God 2: Operation Condor",movie,"Action, Adventure, Comedy",7.2,23142,1991
tt0469903,"The Express",movie,"Biography, Drama, Sport",7.2,23052,2008
tt0293416,Metropolis,movie,"Adventure, Animation, Drama",7.2,22946,2001
tt0095082,"Eight Men Out",movie,"Drama, History, Sport",7.2,22560,1988
tt5536610,"Private Life",movie,"Comedy, Drama",7.2,22557,2018
tt0318034,"Russian Ark",movie,"Drama, Fantasy, History",7.2,22069,2002
tt21626774,"Sector 36",movie,Thriller,7.2,21911,2024
tt7618184,Mulk,movie,Drama,7.2,21867,2018
tt0101698,"Defending Your Life",movie,"Comedy, Drama, Fantasy",7.2,21752,1991
tt0081933,"The Smurfs",tvSeries,"Adventure, Animation, Comedy",7.2,21714,1981
tt0070518,"Pat Garrett & Billy the Kid",movie,"Biography, Drama, Western",7.2,21693,1973
tt4192782,Glitch,tvSeries,"Drama, Horror, Sci-Fi",7.2,21667,2015
tt2398149,"An Officer and a Spy",movie,"Drama, History, Thriller",7.2,21572,2019
tt5990474,Columbus,movie,Drama,7.2,21535,2017
tt0366005,"Danny Phantom",tvSeries,"Action, Adventure, Animation",7.2,21383,2003
tt0275719,Tape,movie,Drama,7.2,21378,2001
tt0079766,Quadrophenia,movie,"Drama, Music",7.2,21236,1979
tt0115744,"Brassed Off",movie,"Comedy, Drama, Music",7.2,21228,1996
tt0374271,"In Your Name",movie,"Action, Drama, Romance",7.2,21139,2003
tt8722888,Stargirl,tvSeries,"Action, Adventure, Crime",7.2,21007,2020
tt4882376,"First They Killed My Father",movie,"Biography, Drama, History",7.2,20858,2017
tt0388139,"It's All Gone Pete Tong",movie,"Biography, Comedy, Drama",7.2,20827,2004
tt22375054,"Strange Darling",movie,"Horror, Thriller",7.2,20758,2023
tt14324650,"Batman: The Long Halloween, Part One",movie,"Action, Animation, Crime",7.2,20745,2021
tt0411270,"The Beat That My Heart Skipped",movie,"Crime, Drama, Music",7.2,20659,2005
tt8632862,"Fahrenheit 11/9",movie,Documentary,7.2,20609,2018
tt0085933,"Merry Christmas Mr. Lawrence",movie,"Drama, War",7.2,20502,1983
tt0259393,Lantana,movie,"Drama, Mystery, Romance",7.2,20376,2001
tt0103285,"Once Upon a Time in China",movie,Action,7.2,20275,1991
tt0059243,"The Great Race",movie,"Action, Adventure, Comedy",7.2,20257,1965
tt0920458,"Flame & Citron",movie,"Action, Drama, History",7.2,20185,2008
tt0369060,"Infernal Affairs II",movie,"Action, Crime, Drama",7.2,20153,2003
tt4015500,"The Tale",movie,"Biography, Drama, Mystery",7.2,20153,2018
tt12567088,"Raat Akeli Hai",movie,"Crime, Drama, Mystery",7.2,20057,2020
tt7160070,"Along With the Gods: The Two Worlds",movie,"Action, Adventure, Drama",7.2,20055,2017
tt1807950,"Love Likes Coincidences",movie,"Drama, Romance",7.2,19861,2011
tt0041866,"She Wore a Yellow Ribbon",movie,Western,7.2,19702,1949
tt0070643,Scarecrow,movie,Drama,7.2,19648,1973
tt0066819,"The Beguiled",movie,"Drama, Thriller, War",7.2,19614,1971
tt1194238,Polytechnique,movie,"Crime, Drama, History",7.2,19528,2009
tt0047834,"Animal Farm",movie,"Animation, Drama",7.2,19468,1954
tt13366604,Platonic,tvSeries,"Comedy, Romance",7.2,19466,2023
tt8399664,Babyteeth,movie,"Comedy, Drama, Music",7.2,19423,2019
tt0100486,"Reversal of Fortune",movie,"Biography, Drama, Mystery",7.2,19319,1990
tt1023490,"Il Divo",movie,"Biography, Drama",7.2,19257,2008
tt11834150,"The Chair",tvMiniSeries,"Comedy, Drama",7.2,19201,2021
tt5711280,"Electric Dreams",tvSeries,"Drama, Sci-Fi",7.2,19149,2017
tt0117128,"Mystery Science Theater 3000: The Movie",movie,"Comedy, Drama, Fantasy",7.2,19033,1996
tt0090830,"Children of a Lesser God",movie,"Drama, Romance",7.2,19021,1986
tt0085127,"Project A",movie,"Action, Adventure, Comedy",7.2,19003,1983
tt0110631,Nightwatch,movie,Thriller,7.2,18921,1994
tt0110428,"The Madness of King George",movie,"Biography, Comedy, Drama",7.2,18743,1994
tt0059037,"The Cincinnati Kid",movie,Drama,7.2,18597,1965
tt1610452,"Band Baaja Baaraat",movie,"Comedy, Drama, Romance",7.2,18441,2010
tt0808185,"The Bothersome Man",movie,"Comedy, Drama, Fantasy",7.2,18264,2006
tt0056264,"Mutiny on the Bounty",movie,"Adventure, Drama, History",7.2,18259,1962
tt1492088,"Pawn Stars",tvSeries,"Comedy, Reality-TV",7.2,18249,2009
tt0103442,Highlander,tvSeries,"Action, Adventure, Fantasy",7.2,18216,1992
tt8907986,"Angrezi Medium",movie,"Comedy, Drama",7.2,18204,2020
tt0388789,"Born Into Brothels: Calcutta's Red Light Kids",movie,"Biography, Documentary, News",7.2,18184,2004
tt0039416,"Gentleman's Agreement",movie,"Drama, Romance",7.2,18076,1947
tt0059319,"The Ipcress File",movie,"Drama, Thriller",7.2,17951,1965
tt0076984,"Battlestar Galactica",tvSeries,"Action, Adventure, Sci-Fi",7.2,17876,1978
tt0810827,"Death Note: The Last Name",movie,"Adventure, Crime, Drama",7.2,17860,2006
tt0068154,"Trinity Is Still My Name",movie,"Comedy, Western",7.2,17784,1971
tt6794990,Absentia,tvSeries,"Crime, Drama, Mystery",7.2,17637,2017
tt0085210,"Bad Boys",movie,"Crime, Drama, Thriller",7.2,17511,1983
tt14402926,"Batman: The Long Halloween, Part Two",movie,"Action, Animation, Crime",7.2,17487,2021
tt8254556,Girl,movie,Drama,7.2,17278,2018
tt0205873,"The Dish",movie,"Comedy, Drama, History",7.2,17257,2000
tt1756750,Starbuck,movie,"Comedy, Drama, Romance",7.2,17136,2011
tt4082068,Dheepan,movie,"Crime, Drama",7.2,17117,2015
tt3697626,"A Hard Day",movie,"Action, Crime, Thriller",7.2,17094,2014
tt1554091,"A Better Life",movie,"Drama, Romance",7.2,16684,2011
tt1590961,"Breakout Kings",tvSeries,"Crime, Drama, Thriller",7.2,16571,2011
tt0870090,"City of Men",movie,"Crime, Drama",7.2,16477,2007
tt10341034,"Black Box",movie,"Drama, Mystery, Thriller",7.2,16324,2021
tt4430136,"Pyaar Ka Punchnama 2",movie,"Comedy, Drama, Romance",7.2,16288,2015
tt2178941,Barbara,movie,Drama,7.2,16268,2012
tt0053143,"Operation Petticoat",movie,"Comedy, Romance, War",7.2,16255,1959
tt1588337,"Of Gods and Men",movie,"Drama, History",7.2,16241,2010
tt4607112,"Tin Star",tvSeries,"Crime, Drama, Thriller",7.2,16208,2017
tt7959216,"Utoya: July 22",movie,"Drama, Thriller",7.2,16162,2018
tt0131664,"The Angry Beavers",tvSeries,"Adventure, Animation, Comedy",7.2,16131,1997
tt4960748,Till,movie,"Biography, Crime, Drama",7.2,16118,2022
tt0054847,"El Cid",movie,"Biography, Drama, History",7.2,16074,1961
tt10262648,"Compartment Number 6",movie,"Drama, Romance",7.2,16045,2021
tt0169880,"Neon Genesis Evangelion: Death & Rebirth",movie,"Action, Animation, Drama",7.2,15962,1997
tt0119375,Insomnia,movie,"Crime, Mystery, Thriller",7.2,15904,1997
tt0060424,"The Fortune Cookie",movie,"Comedy, Romance",7.2,15849,1966
tt0119280,"Mrs. Brown",movie,"Biography, Drama, History",7.2,15810,1997
tt19500224,"Based on a True Story",tvSeries,Comedy,7.2,15673,2023
tt0808096,Primeval,tvSeries,"Action, Adventure, Drama",7.2,15668,2007
tt8041276,Paddleton,movie,"Comedy, Drama",7.2,15657,2019
tt9151230,"To the Lake",tvSeries,"Drama, Sci-Fi, Thriller",7.2,15642,2019
tt0050798,"Old Yeller",movie,"Adventure, Drama, Family",7.2,15517,1957
tt8488126,"The Inventor: Out for Blood in Silicon Valley",movie,"Crime, Documentary",7.2,15502,2019
tt0287839,"Children of Dune",tvMiniSeries,"Adventure, Drama, Sci-Fi",7.2,15488,2003
tt1640719,"Under the Bridge",tvMiniSeries,"Biography, Crime, Drama",7.2,15476,2024
tt0211946,"Berlin Calling",movie,"Comedy, Drama, Music",7.2,15353,2008
tt3296658,Rams,movie,Drama,7.2,15325,2015
tt1441940,Broken,movie,"Drama, Romance",7.2,15290,2012
tt0094663,"Another Woman",movie,Drama,7.2,15280,1988
tt3697842,"The Late Show with Stephen Colbert",tvSeries,"Comedy, Talk-Show",7.2,15189,2015
tt0280653,Amen.,movie,"Biography, Crime, Drama",7.2,15109,2002
tt0085478,"Educating Rita",movie,"Comedy, Drama",7.2,15106,1983
tt0118632,"The Apostle",movie,Drama,7.2,15087,1997
tt0021577,"L'Age d'Or",movie,"Comedy, Drama",7.2,15011,1930
tt15351648,"Three Pines",tvSeries,"Crime, Drama, Mystery",7.2,14888,2022
tt0096219,"Talk Radio",movie,"Drama, Thriller",7.2,14875,1988
tt6692354,Ittefaq,movie,"Crime, Mystery, Thriller",7.2,14833,2017
tt0021079,"Little Caesar",movie,"Action, Crime, Drama",7.2,14789,1931
tt1795702,"Wild Bill",movie,"Comedy, Crime, Drama",7.2,14778,2011
tt0062687,"Asterix and Cleopatra",movie,"Adventure, Animation, Comedy",7.2,14713,1968
tt1722512,"Ultimate Spider-Man",tvSeries,"Action, Adventure, Animation",7.2,14705,2012
tt29268110,"Smile 2",movie,"Horror, Mystery, Thriller",7.2,14657,2024
tt2229842,"Table No. 21",movie,"Adventure, Drama, Thriller",7.2,14473,2013
tt0462128,"The New Adventures of Old Christine",tvSeries,Comedy,7.2,14452,2006
tt0092312,"21 Jump Street",tvSeries,"Crime, Drama, Mystery",7.2,14396,1987
tt3742284,"NH 10",movie,"Action, Crime, Drama",7.2,14247,2015
tt8045906,"Words on Bathroom Walls",movie,"Drama, Romance",7.2,14240,2020
tt0165623,Angst,movie,"Drama, Horror, Thriller",7.2,14175,1983
tt0119670,"The Mighty",movie,"Comedy, Drama",7.2,14070,1998
tt5222918,"The Other Side of Hope",movie,"Comedy, Drama",7.2,13985,2017
tt7468056,"The Outlaws",movie,"Action, Crime, Thriller",7.2,13968,2017
tt4814290,Te3n,movie,"Crime, Drama, Mystery",7.2,13929,2016
tt15893750,"Rye Lane",movie,"Comedy, Drama, Romance",7.2,13823,2023
tt0094469,"Garfield and Friends",tvSeries,"Animation, Comedy, Family",7.2,13720,1988
tt0067893,"Two-Lane Blacktop",movie,Drama,7.2,13684,1971
tt2465578,"Human Capital",movie,"Crime, Drama",7.2,13569,2013
tt1405810,"Loose Cannons",movie,"Comedy, Drama, Romance",7.2,13557,2010
tt9257258,"Kevin Can F**k Himself",tvSeries,"Comedy, Drama",7.2,13485,2021
tt6560040,"The Forest",tvMiniSeries,"Crime, Drama",7.2,13440,2017
tt0042369,D.O.A.,movie,"Crime, Drama, Film-Noir",7.2,13305,1949
tt5729348,"Memoir of a Murderer",movie,"Action, Crime, Mystery",7.2,13301,2017
tt0045943,"Julius Caesar",movie,"Drama, History",7.2,13180,1953
tt10384744,"Heroic Losers",movie,"Adventure, Comedy, Crime",7.2,13140,2019
tt18376122,"Pamela: A Love Story",movie,"Biography, Documentary",7.2,13083,2023
tt0255067,"Common Wealth",movie,"Comedy, Crime, Mystery",7.2,13073,2000
tt0077053,"Mork & Mindy",tvSeries,"Comedy, Family, Sci-Fi",7.2,13050,1978
tt0031398,"Gunga Din",movie,"Adventure, Comedy, War",7.2,13022,1939
tt0040613,"Mr. Blandings Builds His Dream House",movie,"Comedy, Romance",7.2,13005,1948
tt3549044,Selfie,tvSeries,"Comedy, Romance",7.2,12992,2014
tt1121977,"Mother and Child",movie,"Drama, Romance",7.2,12890,2009
tt0053270,Shadows,movie,"Drama, Music, Romance",7.2,12804,1958
tt0120321,"Smoke Signals",movie,"Comedy, Drama",7.2,12778,1998
tt0037415,"The Uninvited",movie,"Fantasy, Horror, Mystery",7.2,12768,1944
tt0108684,"Aaahh!!! Real Monsters",tvSeries,"Animation, Comedy, Family",7.2,12751,1994
tt8869978,"Batla House",movie,"Action, Crime, Drama",7.2,12732,2019
tt1074206,"The Passage",tvSeries,"Action, Adventure, Drama",7.2,12708,2019
tt4973548,Flaked,tvSeries,"Comedy, Drama, Romance",7.2,12694,2016
tt0367188,Modigliani,movie,"Biography, Drama",7.2,12651,2004
tt10895556,"Rashmi Rocket",movie,"Drama, Sport",7.2,12646,2021
tt11525188,Chapelwaite,tvSeries,"Drama, Horror, Mystery",7.2,12613,2021
tt0074103,"The Wing or The Thigh?",movie,"Comedy, Family",7.2,12595,1976
tt9174578,"Around the World in 80 Days",tvSeries,"Adventure, Comedy, History",7.2,12504,2021
tt1734110,"No One Killed Jessica",movie,"Biography, Crime, Drama",7.2,12503,2011
tt10199640,Beanpole,movie,"Drama, War",7.2,12471,2019
tt6537238,Salyut-7,movie,"Action, Drama, History",7.2,12446,2017
tt0073092,"Hard Times",movie,"Crime, Drama, Sport",7.2,12441,1975
tt4206804,"The Frankenstein Chronicles",tvSeries,"Crime, Drama, Fantasy",7.2,12411,2015
tt0799954,"The Bridge",movie,"Documentary, Drama",7.2,12361,2006
tt7978758,"Apollo 10½: A Space Age Childhood",movie,"Adventure, Animation, Drama",7.2,12361,2022
tt0190419,Ghulam,movie,"Action, Crime, Drama",7.2,12332,1998
tt0960136,"Dirty Sexy Money",tvSeries,Drama,7.2,12317,2007
tt8425404,"The Bay",tvSeries,"Crime, Drama, Mystery",7.2,12307,2019
tt4820370,"Channel Zero",tvSeries,"Drama, Fantasy, Horror",7.2,12277,2016
tt4375438,"The Club",movie,"Drama, Mystery, Thriller",7.2,12183,2015
tt5690142,Mom,movie,"Crime, Drama, Thriller",7.2,12182,2017
tt0112056,"Mad TV",tvSeries,Comedy,7.2,12150,1995
tt0064117,"Cactus Flower",movie,"Comedy, Romance",7.2,12146,1969
tt0077288,"La Cage aux Folles",movie,Comedy,7.2,12140,1978
tt6793580,Champions,movie,"Comedy, Drama, Family",7.2,12067,2018
tt3233418,"Spare Parts",movie,"Biography, Drama, History",7.2,12012,2015
tt6118426,"Ordeal by Innocence",tvMiniSeries,"Crime, Drama, Mystery",7.2,12005,2018
tt0258760,Lammbock,movie,"Comedy, Crime",7.2,11994,2001
tt0068240,Avanti!,movie,"Comedy, Romance",7.2,11930,1972
tt0119080,"Eve's Bayou",movie,Drama,7.2,11903,1997
tt30423279,"The 8 Show",tvSeries,"Comedy, Drama, Mystery",7.2,11806,2024
tt0352343,"Facing Windows",movie,"Drama, Romance",7.2,11770,2003
tt2071613,"Business Man",movie,"Action, Crime, Drama",7.2,11750,2012
tt0102164,"Johnny Stecchino",movie,"Comedy, Crime, Romance",7.2,11744,1991
tt0120070,Savior,movie,"Drama, War",7.2,11675,1998
tt0088146,"A Soldier's Story",movie,"Crime, Drama, Mystery",7.2,11653,1984
tt3170902,Theeb,movie,"Adventure, Drama, Thriller",7.2,11630,2014
tt0094357,"A Better Tomorrow II",movie,"Action, Crime, Drama",7.2,11566,1987
tt0141974,"The War Zone",movie,"Drama, Thriller",7.2,11418,1999
tt13984270,"The Thing About Pam",tvMiniSeries,"Comedy, Crime, Drama",7.2,11398,2022
tt0275083,"The Warrior",movie,"Action, Drama, History",7.2,11324,2001
tt0090501,"Perfect Strangers",tvSeries,"Comedy, Family",7.2,11318,1986
tt0083851,"The Draughtsman's Contract",movie,"Comedy, Drama, Mystery",7.2,11288,1982
tt0009968,"Broken Blossoms",movie,"Drama, Romance",7.2,11258,1919
tt11278476,"Rescued by Ruby",movie,"Biography, Drama, Family",7.2,11258,2022
tt0045591,"Calamity Jane",movie,"Musical, Romance, Western",7.2,11100,1953
tt11809034,"Rurouni Kenshin: Final Chapter Part I - The Final",movie,"Action, Adventure, Drama",7.2,11051,2021
tt22807484,"Ancient Apocalypse",tvSeries,"Documentary, History",7.2,11011,2022
tt0108281,"Tai Chi Master",movie,"Action, Comedy, Drama",7.2,11005,1993
tt0044876,"The Man in the White Suit",movie,"Comedy, Drama, Sci-Fi",7.2,10967,1951
tt1723760,Dallas,tvSeries,"Drama, Romance",7.2,10931,2012
tt15073166,"IB 71",movie,"Action, Thriller",7.2,10930,2023
tt1629391,"Tere Bin Laden",movie,"Comedy, Drama",7.2,10873,2010
tt0060472,"Grand Prix",movie,"Drama, Sport",7.2,10870,1966
tt2222352,Cuckoo,tvSeries,Comedy,7.2,10817,2012
tt3069212,"Street Fighter: Assassin's Fist",tvMiniSeries,"Action, Adventure, Drama",7.2,10762,2014
tt2261749,"The Gilded Cage",movie,"Comedy, Drama",7.2,10744,2013
tt0065446,"The Ballad of Cable Hogue",movie,"Comedy, Drama, Romance",7.2,10727,1970
tt0374345,"The Memory of a Killer",movie,"Action, Crime, Drama",7.2,10715,2003
tt0073918,"The Yakuza",movie,"Action, Crime, Drama",7.2,10676,1974
tt2072227,Shanghai,movie,"Crime, Drama, Mystery",7.2,10607,2012
tt1319900,"Ghost Adventures",tvSeries,"Documentary, History, Reality-TV",7.2,10567,2008
tt0216787,"The Taste of Others",movie,"Comedy, Drama, Romance",7.2,10499,2000
tt0452718,Surface,tvSeries,"Adventure, Drama, Mystery",7.2,10453,2005
tt2177843,"We Are Legion: The Story of the Hacktivists",movie,Documentary,7.2,10449,2012
tt0061882,"Branded to Kill",movie,"Action, Crime, Drama",7.2,10432,1967
tt0057171,"Yesterday, Today and Tomorrow",movie,"Comedy, Romance",7.2,10412,1963
tt0061955,"The Bride Wore Black",movie,"Crime, Drama, Mystery",7.2,10396,1968
tt2385104,D-Day,movie,"Action, Thriller",7.2,10363,2013
tt2355844,Twisted,tvSeries,"Drama, Mystery, Thriller",7.2,10283,2013
tt0084296,"The Man from Snowy River",movie,"Adventure, Drama, Romance",7.2,10258,1982
tt0044413,"Bend of the River",movie,"Action, Adventure, Drama",7.2,10207,1952
tt3060492,"Before I Disappear",movie,"Adventure, Drama",7.2,10193,2014
tt4846318,"Into the Inferno",movie,Documentary,7.2,10171,2016
tt0077280,"The Buddy Holly Story",movie,"Biography, Drama, Music",7.2,10157,1978
tt0103129,"Truly Madly Deeply",movie,"Comedy, Drama, Fantasy",7.2,10157,1990
tt8333978,Maharshi,movie,"Action, Drama",7.2,10156,2019
tt0114563,"Street Fighter II: The Animated Movie",movie,"Action, Adventure, Animation",7.2,10139,1994
tt1694423,"MasterChef USA",tvSeries,"Game-Show, Reality-TV",7.2,10112,2010
tt0116426,"The God of Cookery",movie,"Action, Comedy, Fantasy",7.2,10086,1996
